"id","train","target","tof","r","fitem","ford","m","f1","f3","f5","f6","f7","f8","f9","f10","f12","f14","f17","f19","f20","f21","f22","f23","f26","f27","f30","f31","f35","f36","f37","f38","f39","f40","f41","f44","f50","f99","m1","m3","m5","m6","m7","m8","m9","m10","m12","m14","m17","m19","m20","m21","m22","m23","m26","m27","m30","m31","m35","m36","m37","m38","m39","m40","m41","m44","m50","m99"
7660677,0,0,1.15263518138261,1.15263518138261,3,1,24.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,0,0,0,0,0,0,0,0,10,0
7661037,1,0,2.25872689938398,0.410677618069815,7,2,66.03,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.78,0,7.95,0,0,0,0,0,0,0,0,28.3,0,0,0,0,0,0,0,0,0
7662343,0,0,1.49760438056126,0.980150581793292,5,2,128.65,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.9,0,0,21.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,0
7663978,0,0,3.28542094455852,3.28542094455852,1,1,5.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664001,0,0,5.27310061601643,0.955509924709103,17,7,157.73,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,1,2,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,9.95,0,0,0,0,0,42.81,0,0,0,21.58,0,0,20.4,17.7,17.14,3.95,0,0,0,0,20.25,0,0,3.95
7664974,0,0,2.70499657768652,2.70499657768652,2,1,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5
7665024,0,0,4.59958932238193,4.16427104722793,5,2,54.48,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.96,0,0,0,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0
7666870,0,0,2.98699520876112,1.68651608487337,6,3,35.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,3.95,0,0,15.24
7668597,1,0,4.33949349760438,4.33949349760438,1,1,20.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670222,1,0,4.96919917864476,0.0164271047227926,40,21,379.7,1,0,0,0,0,1,0,1,0,6,0,2,2,0,0,0,1,0,0,1,14,1,1,0,0,2,6,1,0,0,5,0,0,0,0,7.95,0,4.06,0,62.28,0,50.38,9.15,0,0,0,6.9,0,0,15.24,107.53,3.95,5.95,0,0,19.81,71.31,10.2,0,0
7671539,0,0,4.58316221765914,4.58316221765914,2,1,16.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
7673175,0,0,3.75906913073237,0.331279945242984,19,10,331.83,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,80.23,159.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,75.36
7673914,0,0,3.10198494182067,0.659822039698836,13,5,143.95,0,0,0,0,0,0,0,0,0,6,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1,0,10,9.9,0,0,0,0,0,0,0,2.5,0,0,0,0,65.45,0,0,0,0
7674996,0,0,3.25530458590007,1.73305954825462,10,4,165.86,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60.31,100.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95
7675798,0,0,4.95277207392197,2.59000684462697,12,5,156.09,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,30.42,10.02,0,0,0,0,0,0,17.18,33.35,0,0,0,0,40.7,21.86,0,0,0
7676123,1,0,3.12936344969199,0.544832306639288,16,4,100.87,0,1,2,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,10,18.94,0,0,0,0,0,0,24.19,0,1.5,21.85,0,0,0,0,0,0,8.04,16.35,0,0,0,0,0,0,0,0,0
7677324,0,18.84,0.75564681724846,0.75564681724846,3,1,18.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.95,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0
7678185,0,0,5.19644079397673,5.19644079397673,3,1,30.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.17,0,0,0,0,0,0,19.84
7678460,0,0,4.95277207392197,3.24709103353867,4,2,35.66,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.58,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0
7679424,0,0,1.25119780971937,1.25119780971937,4,1,31.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,0,0,0,0,0,0,0,0,0,0,0,18.35,0,0,0,0,0,0,0,0,0
7679521,0,0,4.46543463381246,2.87200547570157,8,3,57.64,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,0,0,0,0,0,0,0,0,16.62,0,0,0,0,0,0,34.48,0,0,0,0,0,0,0,0,0
7679726,1,0,3.6249144421629,3.6249144421629,1,1,25.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.46
7680384,0,0,3.71526351813826,3.71526351813826,2,1,35.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,25.54
7681631,0,0,1.2539356605065,0.654346338124572,2,2,115.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0
7683847,1,0,4.42436687200548,3.66050650239562,5,2,58.52,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.31,15.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7685130,0,20.89,4.39698836413415,0.0355920602327173,87,35,977.05,2,0,0,0,0,10,0,0,8,11,1,21,1,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,1,23,18.9,0,0,0,0,126.4,0,0,143.28,54.8,99.99,383.98,7.9,0,18,0,0,0,0,81.99,0,0,4.95,0,0,0,0,0,19.95,16.9
7685912,1,0,4.60232717316906,2.55715263518138,23,15,289.25,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,3,0,0,0,5.5,0,81.7,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,20.37,0,176.59,0,0,0,0,0,0,0
7687427,1,0,0.993839835728953,0.966461327857632,6,2,37.84,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.95,0,0,0,0,0,4.99,0,0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95
7687567,1,0,0.769336071184121,0.101300479123888,6,4,59.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,0,0,8.9,0,0,0,0,0,24.95,0,0,9.9
7687990,0,6.95,4.60506502395619,0.227241615331964,48,17,611.26,0,1,1,0,0,7,0,1,0,2,0,1,27,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,1,0,3.95,10.17,0,0,116.6,0,9.9,0,17.89,0,29.95,327.86,0,0,0,6.54,0,0,10,0,0,2.95,0,0,6.14,0,0,60.8,8.5
7689934,1,0,3.60848733744011,2.41752224503765,10,5,153.49,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,23.95,0,0,0,0,0,0,0,0,16.5,0,50.11,35.3,0,0,0,0,0,0,15.13,5,0,0,0,0,0,0,0,0,7.5
7693796,0,0,1.97672826830938,1.97672826830938,4,1,26.75,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.75,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
7694091,0,0,5.27583846680356,3.35386721423682,10,3,91.67,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,28.07,0,0,0,0,0,0,10.2,7.67,6.54,0,10.17,0,0,10.23,0,0,10.2,8.59
7694628,0,0,2.24777549623546,0.747433264887064,29,12,227.4,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,6.95,19.9,0,0,0,0,0,0,0,187.65,0,0,0,0,0,0,0,0,0
7695390,0,0,4.58042436687201,3.26078028747433,10,5,102.74,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5.09,0,30.55,15.24,0,0,20.4,0,12.68,0,10.12,0,0,0,0,0,8.67,0,0,0,0
7696019,1,0,4.72279260780287,2.3025325119781,7,4,53.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.18
7696434,1,0,4.8186173853525,1.87542778918549,12,4,191.5,0,3,0,0,1,0,0,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29.15,0,0,5,0,0,0,0,20.43,0,111.17,12.8,0,0,0,0,0,0,12.95,0,0,0,0,0,0,0,0,0,0
7697236,0,0,2.95687885010267,2.95687885010267,10,1,89.14,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,4.06,0,0,0,5.11,15.24,0,0,0,0,0,15.29,0,8.59,0,0,0,0,0,0,7.67,28.07,0,0,0,5.11,0,0,0,0
7697821,1,0,4.18343600273785,2.67214236824093,5,2,68.12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.02,0,0,0,0,0,0,0,5.11,15.31,7.67,0,0,0,0,0,0,0,0
7699700,0,0,4.8186173853525,1.36344969199179,21,4,213.04,0,0,0,0,0,2,0,0,1,3,0,3,0,0,0,0,1,0,0,2,3,0,2,0,0,0,0,0,1,3,0,0,0,0,0,17.15,0,0,25.46,17.85,0,33.1,0,0,0,0,6.95,0,0,14.8,38.12,0,12.95,0,0,0,0,0,20,26.65
7700776,1,54.45,1.96303901437372,1.11978097193703,9,2,77.6,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,0,32.9,6.95,0,0,29.85,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0
7701217,1,0,5.26762491444216,1.96030116358658,23,10,199.46,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,2,5,2,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35.3,40.72,0,0,0,5.01,0,0,20.25,43.75,10.23,0,0,0,25.51,13.19,0,0,5.5
7701241,1,0,2.25051334702259,2.25051334702259,6,1,71.25,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.5,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0
7701454,1,0,2.97878165639973,1.94113620807666,7,2,100.49,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22.9,0,0,21.47,0,0,0,0,0,0,10.2,0,0,0,10.2,0,0,0,35.71,0,0,0,0,0,0,0,0,0
7701900,1,0,4.96646132785763,4.96646132785763,1,1,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7703198,1,0,0.966461327857632,0.966461327857632,3,1,34.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,0,0,0,0,0,0,0
7703503,1,0,1.73032169746749,1.32511978097194,20,3,75.8,2,0,1,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,0,1,8.9,0,3.95,0,3.95,7.95,0,0,2.5,12.4,0,0,0,0,0,0,0,0,0,0,16.85,0,0,0,0,3.95,9.45,5.9,0,0
7704313,0,0,1.95756331279945,1.07871321013005,39,8,449.2,0,0,0,0,1,0,0,0,0,12,0,9,13,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,19.8,0,0,0,0,103.25,0,97.5,191.05,0,0,0,0,0,0,0,7.95,0,0,0,0,9.8,3.95,0,0,15.9
7704968,0,14.95,5.27036276522929,0.728268309377139,15,8,409.92,0,0,0,0,0,0,0,0,2,5,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.34,36.06,0,261.57,35.2,0,0,0,0,0,0,40.75,0,0,0,0,0,0,0,0,0,0
7705123,1,0,3.76180698151951,3.76180698151951,1,1,5.09,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7713401,1,0,1.36344969199179,1.36344969199179,4,1,25.75,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.75,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7715064,0,0,2.31622176591376,2.31622176591376,1,1,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7716460,0,0,1.98767967145791,1.98767967145791,10,1,78.75,1,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,15.9,9.9,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3.95,0,0
7716630,1,0,5.24024640657084,5.24024640657084,3,1,40.8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7717067,1,0,5.27857631759069,2.87748117727584,14,4,227.66,0,0,0,0,0,0,0,0,2,0,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.21,0,0,82.5,34.74,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0
7717822,1,0,0.865160848733744,0.865160848733744,4,1,56.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7,6
7719590,1,0,4.76112251882272,2.76796714579055,5,3,62.71,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.59,0,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,0
7722095,1,0,4.20260095824778,1.69199178644764,33,9,302.38,0,0,0,0,0,1,0,1,0,4,0,3,3,3,1,2,0,0,0,1,10,0,2,0,0,1,0,0,0,1,0,0,0,0,0,14.95,0,9.9,0,24.75,0,24.4,37.5,19.52,5,19.8,0,0,0,7.57,94.26,0,9.06,0,0,25.54,0,0,0,10.12
7722117,1,0,2.19301848049281,2.19301848049281,2,1,24.95,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722656,0,0,3.75906913073237,0.292950034223135,32,8,270.92,1,0,1,0,0,1,0,0,0,2,0,4,20,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5.95,0,7.64,0,0,6.95,0,0,0,21.4,0,22.13,185.71,0,0,0,0,0,0,7.57,6.95,0,0,0,0,6.62,0,0,0,0
7723440,0,0,2.24777549623546,0.92539356605065,22,5,195.4,0,0,0,0,0,0,0,0,1,2,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16.8,14.9,0,0,143.15,0,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,4.95
7723466,1,0,2.98973305954825,0.698151950718686,8,6,177.13,1,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5.11,0,0,0,149.09,0,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98,0,0
7723962,1,0,5.08418891170431,0.216290212183436,116,26,1234.63,2,0,1,1,0,10,0,7,1,18,0,6,4,1,0,1,3,1,0,8,32,1,10,0,0,2,0,3,0,4,15.49,0,3.95,29.8,0,350.94,0,72.99,24.9,102.54,0,54.87,38.04,4.95,0,9.9,20.3,4.95,0,53.18,283.15,9.95,82.68,0,0,10.09,0,39.06,0,22.9
7724276,0,0,4.9719370294319,2.98699520876112,5,3,100.55,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.17,39.78,0,0,0,0,0,0,0,30.6,0,0,0,0,0,0,0,0,0
7724632,1,0,4.60780287474333,0.399726214921287,47,5,427.31,4,0,0,0,0,0,0,0,2,6,0,3,3,0,0,1,1,0,0,3,8,0,2,0,0,3,1,0,3,7,25.99,0,0,0,0,0,0,0,40.78,38.94,0,57.1,26.54,0,0,9.8,10.2,0,0,22.8,49.28,0,14.9,0,0,23.37,14.95,0,28.14,64.54
7724900,0,0,4.96646132785763,0.295687885010267,43,18,439.91,1,0,0,0,0,0,0,0,2,0,0,7,2,0,0,2,1,12,0,3,7,1,1,0,0,2,0,0,2,0,6.95,0,0,0,0,0,0,0,17.77,0,0,84.54,27.9,0,0,27.59,5.01,127.14,0,20.53,51.74,4.5,19.95,0,0,14.73,0,0,31.57,0
7724993,0,0,0.908966461327858,0.692676249144422,15,3,116.72,0,0,2,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,69.57,0,0,0,0,0,0,0,42.15,0,0,0,0,0,0,0,0,0
7725191,0,0,3.76454483230664,3.43874058863792,5,2,63.09,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.94,0,0,0,0,0,0,7.64,0,0,0,0,0,0,0,0,0,0,0,0,25.51
7725370,1,0,1.1937029431896,1.1937029431896,3,1,49.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6,0
7726252,0,0,1.99041752224504,1.99041752224504,2,1,59.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.95,0,0,0,0,0,0,0
7726481,1,0,3.24435318275154,3.24435318275154,1,1,51.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727461,1,0,0.254620123203285,0.254620123203285,1,1,29.95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7727941,0,0,3.22518822724162,3.22518822724162,1,1,6.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7728220,0,0,3.24435318275154,3.24435318275154,6,1,46.78,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.44,0,0,0,0,0,0,0,0,0,8.67,0,0,0,5.11,7.57,0,0,0
7730012,1,0,1.95756331279945,0.39151266255989,17,4,116.5,2,0,0,0,2,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8.9,0,0,0,17.9,12.45,0,0,0,0,0,52.5,0,0,0,0,0,0,0,0,24.75,0,0,0,0,0,0,0,0,0
7730713,0,0,5.27310061601643,0.0246406570841889,26,8,256.68,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68,17.98,0,63.76,0,0,0,0,0,0,0,162.26,0,0,0,0,0,0,0,0,0,0
7731671,0,0,2.97604380561259,2.34086242299795,18,3,164.2,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,6,0,0,14.95,0,0,0,0,0,0,26.87,0,0,0,6.54,0,0,0,0,0,0,14.11,11.57,0,0,0,22.75,0,0,0,67.41
7732040,0,19.95,0.596851471594798,0.369609856262834,4,3,50.75,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732155,1,0,2.8145106091718,2.8145106091718,2,1,11.55,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7732422,0,0,1.4154688569473,0.380561259411362,8,2,76.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,0,0,0,29.85,37.3
7732821,0,0,1.38809034907598,1.38809034907598,2,1,39.9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7733682,0,0,2.26146475017112,2.26146475017112,1,1,9.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7734760,1,43.29,1.99041752224504,0.114989733059548,21,9,182.1,0,0,1,0,1,7,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5,0,14.95,48.6,0,0,0,0,0,48.85,0,0,0,62.25,0,0,0,0,0,0,0,0,0,4.95,0,0,0,0
7735022,1,0,2.99247091033539,0.503764544832307,28,6,273.35,0,0,1,0,0,0,0,0,0,6,0,4,5,0,0,0,0,1,1,1,4,0,3,0,0,1,0,0,0,1,0,0,3.95,0,0,0,0,0,0,74.45,0,48.8,50.75,0,0,0,0,4.95,20.4,7.57,23.49,0,25.8,0,0,8.08,0,0,0,5.11
7736266,0,0,0.980150581793292,0.980150581793292,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
